Time [s];Position [mm];Force [N]
0,615;56,653;151,855469
0,616;56,77;151,855469
0,617;56,872;152,34375
0,618;56,886;151,855469
0,619;57,004;151,855469
0,62;57,118;152,34375
0,621;57,233;152,832031
0,622;57,349;152,832031
0,623;57,349;152,34375
0,624;57,467;152,832031
0,625;57,584;152,832031
0,626;57,699;152,832031
0,627;57,813;152,832031
0,628;57,813;153,320312
0,629;57,926;153,320312
0,63;58,04;153,320312
0,631;58,156;153,808594
0,632;58,27;153,808594
0,633;58,27;153,808594
0,634;58,388;153,808594
0,635;58,507;153,808594
0,636;58,621;154,296875
0,637;58,736;154,785156
0,638;58,851;154,785156
0,639;58,851;154,785156
0,64;58,966;154,785156
0,641;59,086;154,785156
0,642;59,202;154,785156
0,643;59,318;154,785156
0,644;59,436;155,273438
0,645;59,436;155,273438
0,646;59,551;155,761719
0,647;59,666;155,761719
0,648;59,782;157,714844
0,649;59,898;156,25
0,65;59,898;156,25
0,651;60,014;156,25
0,652;60,13;156,25
0,653;60,247;156,25
0,654;60,363;156,738281
0,655;60,363;156,738281
0,656;60,479;156,738281
0,657;60,596;157,226562
0,658;60,712;157,226562
0,659;60,828;157,226562
0,66;60,944;157,226562
0,661;60,944;157,714844
0,662;61,06;157,714844
0,663;61,175;157,714844
0,664;61,29;157,714844
0,665;61,402;158,203125
0,666;61,402;158,203125
0,667;61,518;158,203125
0,668;61,632;158,203125
0,669;61,747;158,691406
0,67;61,86;158,691406
0,671;61,86;159,179688
0,672;61,981;159,179688
0,673;62,099;159,179688
0,674;62,215;159,667969
0,675;62,328;159,667969
0,676;62,328;159,179688
0,677;62,444;159,667969
0,678;62,558;160,15625
0,679;62,674;161,621094
0,68;62,79;159,667969
0,681;62,903;160,15625
0,682;63,021;160,15625
0,683;63,021;160,644531
0,684;63,135;160,644531
0,685;63,255;160,644531
0,686;63,372;160,644531
0,687;63,489;161,621094
0,688;63,489;161,132812
0,689;63,604;161,132812
0,69;63,718;161,132812
0,691;63,834;161,621094
0,692;63,951;161,621094
0,693;63,951;161,621094
0,694;64,07;161,621094
0,695;64,191;162,109375
0,696;64,31;162,109375
0,697;64,428;162,109375
0,698;64,428;163,085938
0,699;64,541;162,597656
0,7;64,655;163,085938
0,701;64,773;163,085938
0,702;64,891;162,597656
0,703;65,01;163,085938
0,704;65,128;163,085938
0,705;65,128;163,574219
0,706;65,247;163,574219
0,707;65,364;163,574219
0,708;65,481;163,574219
0,709;65,596;163,574219
0,71;65,596;164,0625
0,711;65,712;164,0625
0,712;65,829;164,0625
0,713;65,948;164,550781
0,714;66,065;164,550781
0,715;66,065;164,550781
0,716;66,18;164,550781
0,717;66,296;165,039062
0,718;66,412;165,039062
0,719;66,529;165,527344
0,72;66,65;165,527344
0,721;66,65;165,527344
0,722;66,767;165,527344
0,723;66,888;165,527344
0,724;67,006;166,015625
0,725;67,122;166,015625
0,726;67,122;165,527344
0,727;67,239;166,015625
0,728;67,355;169,433594
0,729;67,473;166,503906
0,73;67,588;167,480469
0,731;67,703;166,503906
0,732;67,706;166,992188
0,733;67,826;166,992188
0,734;67,944;166,992188
0,735;68,062;167,480469
0,736;68,123;167,480469
0,737;68,181;167,480469
0,738;68,298;167,96875
0,739;68,413;167,480469
0,74;68,528;167,96875
0,741;68,528;167,96875
0,742;68,648;167,96875
0,743;68,767;167,96875
0,744;68,885;168,457031
0,745;69,003;168,457031
0,746;69,003;168,945312
0,747;69,117;168,945312
0,748;69,234;168,945312
0,749;69,344;168,945312
0,75;69,458;169,433594
0,751;69,574;169,433594
0,752;69,69;168,945312
0,753;69,69;169,433594
0,754;69,807;169,921875
0,755;69,923;169,921875
0,756;70,038;169,921875
0,757;70,155;169,921875
0,758;70,155;169,921875
0,759;70,271;170,410156
0,76;70,384;170,410156
0,761;70,5;170,410156
0,762;70,614;170,898438
0,763;70,731;170,898438
0,764;70,731;170,898438
0,765;70,849;171,875
0,766;70,968;171,386719
0,767;71,082;171,386719
0,768;71,198;171,875
0,769;71,198;171,875
0,77;71,313;173,339844
0,771;71,431;172,363281
0,772;71,547;172,363281
0,773;71,663;171,875
0,774;71,663;172,851562
0,775;71,781;172,363281
0,776;71,898;172,851562
0,777;72,018;172,851562
0,778;72,134;172,851562
0,779;72,25;173,339844
0,78;72,364;177,246094
0,781;72,364;173,339844
0,782;72,481;173,339844
0,783;72,598;173,339844
0,784;72,715;174,316406
0,785;72,715;173,828125
0,786;72,833;173,828125
0,787;72,95;173,339844
0,788;73,067;173,828125
0,789;73,182;174,316406
0,79;73,296;173,828125
0,791;73,296;174,804688
0,792;73,418;174,804688
0,793;73,537;174,804688
0,794;73,653;178,710938
0,795;73,768;174,804688
0,796;73,789;175,292969
0,797;73,885;175,292969
0,798;74;175,292969
0,799;74,115;175,78125
0,8;74,23;175,78125
0,801;74,345;175,78125
0,802;74,462;176,269531
0,803;74,462;176,269531
0,804;74,578;175,78125
0,805;74,696;176,757812
0,806;74,816;176,269531
0,807;74,925;176,269531
0,808;74,933;176,757812
0,809;75,052;177,734375
0,81;75,166;177,246094
0,811;75,282;177,246094
0,812;75,398;177,246094
0,813;75,398;177,734375
0,814;75,515;181,640625
0,815;75,634;177,246094
0,816;75,751;177,734375
0,817;75,865;178,710938
0,818;75,981;178,222656
0,819;75,981;178,222656
0,82;76,096;178,222656
0,821;76,211;178,222656
0,822;76,328;178,710938
0,823;76,445;178,710938
0,824;76,448;178,710938
0,825;76,562;178,710938
0,826;76,677;179,199219
0,827;76,793;179,199219
0,828;76,906;179,6875
0,829;76,906;179,199219
0,83;77,022;179,6875
0,831;77,138;179,199219
0,832;77,249;179,6875
0,833;77,365;180,175781
0,834;77,482;180,175781
0,835;77,482;180,175781
0,836;77,594;180,175781
0,837;77,71;180,175781
0,838;77,825;180,664062
0,839;77,938;181,640625
0,84;78,055;180,664062
0,841;78,055;181,152344
0,842;78,171;181,152344
0,843;78,289;181,640625
0,844;78,406;181,640625
0,845;78,522;181,152344
0,846;78,522;181,640625
0,847;78,636;181,640625
0,848;78,752;181,640625
0,849;78,868;182,128906
0,85;78,985;182,128906
0,851;78,985;182,128906
0,852;79,106;183,59375
0,853;79,225;182,617188
0,854;79,342;183,105469
0,855;79,462;182,617188
0,856;79,578;183,105469
0,857;79,578;183,59375
0,858;79,692;183,105469
0,859;79,807;183,59375
0,86;79,922;183,59375
0,861;79,922;183,59375
0,862;80,044;183,59375
0,863;80,163;183,59375
0,864;80,281;183,59375
0,865;80,396;184,082031
0,866;80,511;184,082031
0,867;80,511;184,570312
0,868;80,625;184,570312
0,869;80,743;184,570312
0,87;80,858;184,570312
0,871;80,974;184,570312
0,872;81,091;185,058594
0,873;81,091;185,058594
0,874;81,207;185,058594
0,875;81,324;185,058594
0,876;81,44;185,546875
0,877;81,44;185,546875
0,878;81,555;185,546875
0,879;81,67;186,035156
0,88;81,785;186,035156
0,881;81,9;186,035156
0,882;82,017;187,011719
0,883;82,017;187,011719
0,884;82,131;186,523438
0,885;82,251;186,523438
0,886;82,367;186,523438
0,887;82,482;187,988281
0,888;82,596;187,011719
0,889;82,596;187,011719
0,89;82,708;187,011719
0,891;82,824;187,5
0,892;82,941;187,5
0,893;83,059;187,988281
0,894;83,059;187,5
0,895;83,173;187,988281
0,896;83,29;187,988281
0,897;83,403;187,988281
0,898;83,516;187,988281
0,899;83,63;188,476562
0,9;83,63;188,476562
0,901;83,745;188,476562
0,902;83,863;188,964844
0,903;83,981;188,476562
0,904;84,097;188,964844
0,905;84,097;188,964844
0,906;84,215;189,453125
0,907;84,331;189,453125
0,908;84,447;189,941406
0,909;84,562;189,453125
0,91;84,676;189,941406
0,911;84,676;189,453125
0,912;84,797;190,429688
0,913;84,918;190,917969
0,914;85,036;190,429688
0,915;85,15;190,429688
0,916;85,264;190,429688
0,917;85,264;190,429688
0,918;85,381;190,917969
0,919;85,496;190,917969
0,92;85,611;190,917969
0,921;85,611;190,917969
0,922;85,73;191,40625
0,923;85,854;192,871094
0,924;85,972;191,40625
0,925;86,089;192,382812
0,926;86,089;191,894531
0,927;86,206;191,894531
0,928;86,323;191,894531
0,929;86,44;192,382812
0,93;86,556;192,871094
0,931;86,671;192,382812
0,932;86,788;192,382812
0,933;86,788;192,871094
0,934;86,907;192,871094
0,935;87,025;192,871094
0,936;87,142;192,871094
0,937;87,142;193,359375
0,938;87,259;193,359375
0,939;87,378;193,359375
0,94;87,494;193,359375
0,941;87,607;193,847656
0,942;87,724;193,359375
0,943;87,724;193,847656
0,944;87,842;194,824219
0,945;87,962;193,847656
0,946;88,078;194,824219
0,947;88,195;194,335938
0,948;88,309;194,824219
0,949;88,309;194,824219
0,95;88,421;194,824219
0,951;88,536;195,3125
0,952;88,651;195,3125
0,953;88,77;195,3125
0,954;88,77;195,3125
0,955;88,886;195,3125
0,956;89,004;196,289062
0,957;89,12;195,800781
0,958;89,235;195,800781
0,959;89,235;195,800781
0,96;89,349;196,777344
0,961;89,466;196,289062
0,962;89,583;196,289062
0,963;89,7;196,777344
0,964;89,817;196,777344
0,965;89,817;197,753906
0,966;89,93;196,777344
0,967;90,049;196,777344
0,968;90,164;197,265625
0,969;90,28;197,265625
0,97;90,396;197,265625
0,971;90,396;197,265625
0,972;90,513;197,753906
0,973;90,63;198,242188
0,974;90,748;197,753906
0,975;90,855;197,753906
0,976;90,865;198,242188
0,977;90,982;198,242188
0,978;91,097;198,242188
0,979;91,213;198,730469
0,98;91,329;198,730469
0,981;91,45;198,730469
0,982;91,45;198,730469
0,983;91,569;198,730469
0,984;91,685;199,21875
